Row;SYN-based;DATA-based;ACK-based
291442228;1;1;1
8220204358;1;1;1
99427545;0;0;1
2478557485;1;0;0
2516029452;1;1;1
29146908;1;1;1
335661097;1;1;1
1299702;1;1;1
471476798;1;1;1
2010118741;1;1;1
12996724;1;1;1
28716198291;1;1;1
1741257;1;1;1
17416095;1;1;1
89683313;1;1;1
129924971;1;1;1
129915211;1;1;1
2110199256;1;1;1
335612348;1;1;1
325740676;1;1;1
693943317;1;0;0
129927552;1;1;1
17412310;1;1;1
129962290;1;1;1
31167202089;1;1;1
17411845;1;1;1
332642331;1;1;1
4501125176;1;1;1
2551256450;1;1;1
17430880;1;1;1
129934953;1;1;1
3477960973;0;1;1
847329468;1;1;1
4252547292;1;1;1
129959507;1;1;1
129939326;1;1;1
17432703;1;1;1
64617473;1;1;1
17425180;0;1;1
211933885;1;1;1
90022588;1;0;1
64611313;1;1;1
75689891;1;1;1
900229405;1;1;1
4291059674;1;1;1
375412;1;0;1
17442220;1;1;1
17421409;1;0;0
291444946;1;1;1
5832143758;1;1;1
822039616;1;1;1
5067351430;1;1;1
646120454;1;1;1
1558928742;1;1;1
1299198710;1;1;1
2075112971;1;1;1
900242927;1;1;1
822015576;1;1;1
1185531976;1;1;1
4688719693;1;1;1
2478515693;0;1;1
701813567;1;1;1
12993249;1;1;1
33205603;1;1;1
449018866;1;1;1
325712312;1;1;1
185312762;1;0;0
565022390;1;1;1
50673197328;1;1;1
39392197013;1;1;1
291434119;1;1;1
3125124785;1;0;1
326941381;1;1;1
55188285;1;1;1
129920676;1;1;1
326925488;1;1;1
2086035425;1;1;1
17424586;1;1;1
174286;1;1;1
291429550;1;1;1
326915981;1;1;1
154129381;1;1;1
8220202161;0;1;1
822041998;1;1;1
129913193;1;1;1
693922773;1;1;1
822015699;1;1;1
1234812655;1;1;1
129915456;1;1;1
129912480;1;1;1
822039923;1;1;1
20101134779;1;1;1
129933047;0;1;1
20101139912;1;1;1
12995385;1;1;1
325758321;1;1;1
17427589;1;1;1
821853589;1;1;1
2731033494;1;1;1
207648641;1;1;1
330130795;1;1;1
34309201955;1;1;1
914535776;1;0;1
174204167;1;1;1
2755227475;1;1;1
129566805;1;1;1
89285669;1;1;1
17429075;1;1;1
8262201200;1;1;1
683057069;1;1;1
335613354;1;1;1
326939759;1;1;1
325731147;1;1;1
17412414;1;1;1
291412859;1;1;1
2953521068;1;1;1
437279198;0;1;1
540457260;1;1;1
3278712701;1;0;0
2010115404;1;1;1
17439537;1;1;1
13731638;1;1;1
1238948399;0;1;0
69397568;1;0;0
17431727;1;1;1
3529743139;0;1;1
900243503;1;1;1
3308207199;1;1;1
3602427310;1;1;1
126206939;1;0;0
5029524785;0;0;1
821824864;1;1;1
5394206207;1;1;1
115372153;1;1;1
277501916;1;1;1
17447264;1;1;1
17434660;1;1;1
12999066;1;1;1
693947889;1;0;0
17429854;1;1;1
129926094;1;1;1
5734431083;1;1;1
69393326;1;1;0
6425231815;1;1;1
693924768;1;1;1
17416086;1;1;1
508935456;1;1;1
2536912775;1;1;1
