Row;SYN-based;DATA-based;ACK-based
49.255.255.2449.255.255.2;0;1;1
49.255.255.2449.255.255.4;1;1;1
185.58.122.51217.61.32.70;0;0;1
4.69.151.185212.162.28.6;1;1;1
193.201.28.2062.96.34.33;0;0;1
154.54.26.129154.54.30.130;1;0;0
185.58.122.51217.61.32.74;0;0;1
80.91.252.2362.115.156.187;0;0;1
72.52.92.5184.105.65.30;1;0;0
154.54.31.78154.54.87.125;1;1;1
62.115.121.1362.115.151.47;1;1;0
149.14.145.226185.113.24.51;0;1;0
81.200.34.13081.200.34.144;1;1;1
77.243.32.19377.243.33.138;1;1;1
130.117.50.165130.117.1.46;0;1;0
216.66.90.78213.207.11.100;0;1;1
62.115.119.115213.248.84.10;1;0;0
154.54.12.22144.232.25.231;1;1;1
212.74.67.132217.111.137.34;0;0;1
62.115.116.15862.115.38.210;0;1;0
62.78.104.8462.78.127.1;1;0;1
154.25.3.90149.6.52.26;0;1;1
93.191.173.15293.191.173.11;1;1;1
173.231.129.65107.6.86.149;1;1;1
212.98.126.22391.193.139.53;1;1;1
212.179.124.50212.25.69.233;0;1;0
66.28.4.197154.54.84.214;1;0;0
154.25.5.19862.115.46.109;0;1;0
83.167.55.21283.167.55.235;1;1;1
154.54.6.58154.24.1.114;1;0;0
62.115.112.24462.115.134.53;1;0;0
93.115.91.1837.221.171.77;0;1;0
212.74.70.30217.111.248.150;0;1;1
154.54.37.238149.11.115.22;1;1;1
154.54.0.142152.179.145.233;1;1;1
212.74.73.149217.111.123.142;1;0;1
64.125.54.24264.27.83.162;0;1;1
149.6.160.118213.218.129.253;1;1;1
64.125.54.24264.27.83.160;1;0;1
46.255.52.9846.255.53.254;1;1;1
217.111.216.110109.70.129.229;1;1;1
81.23.57.10831.205.80.2;1;1;1
87.245.249.21491.203.201.122;1;1;1
129.250.3.78213.198.92.38;1;1;1
178.21.17.23178.21.16.14;0;0;1
151.6.2.4151.6.68.31;0;1;0
151.6.2.4151.6.68.37;1;0;0
154.54.57.106149.6.149.162;0;0;1
23.224.58.223.224.58.70;1;1;1
217.71.96.162.80.99.164;1;1;1
130.117.3.130149.6.116.170;1;1;1
184.105.65.33184.104.202.210;1;0;0
67.16.142.10264.213.77.134;1;0;1
149.6.139.262.104.191.194;0;1;1
154.54.40.110154.54.7.158;1;1;1
5.97.189.62.115.131.250;1;1;1
83.167.55.4383.167.32.51;1;0;1
62.115.141.3580.239.194.166;0;1;0
83.167.55.50212.69.163.186;1;1;1
62.141.47.12762.141.47.158;1;0;0
4.69.148.14.35.38.22;1;1;1
63.218.72.6663.218.212.26;0;0;1
38.32.96.98209.59.157.244;1;1;0
216.66.80.705.187.73.98;0;1;1
88.118.139.2784.240.1.54;0;1;0
154.54.60.170154.54.39.117;1;0;0
108.170.251.209108.170.226.3;1;0;0
185.45.64.242185.45.64.235;1;1;1
217.29.66.103212.46.64.125;1;1;1
149.6.25.130185.10.84.160;1;1;0
149.6.135.166109.69.222.70;1;1;1
64.125.29.12664.125.29.135;1;0;0
80.64.103.1580.64.102.113;1;0;0
184.105.81.61184.104.192.254;0;1;1
149.6.149.20241.193.119.9;1;1;1
68.105.31.9768.1.0.125;0;1;0
64.182.161.8766.34.223.2;1;1;1
68.105.31.9768.1.0.127;0;0;1
217.29.66.89193.109.32.81;1;1;1
64.125.29.4964.125.28.97;1;1;1
149.6.30.162195.29.224.121;0;1;0
212.74.69.147213.61.161.130;1;1;1
12.122.2.23712.122.2.53;1;1;1
93.191.173.1542.21.175.188;1;0;0
38.122.209.9874.121.182.106;1;1;1
217.150.54.18577.220.167.189;0;1;0
72.52.92.117203.109.130.34;1;0;0
213.248.74.47152.115.70.50;1;0;0
176.58.24.120176.58.24.104;1;1;1
74.208.141.1674.208.138.15;0;1;1
151.6.1.15151.6.7.233;1;0;0
192.70.196.96192.70.196.30;0;1;0
178.18.119.102185.135.164.46;1;0;0
88.151.68.11488.151.68.97;1;1;1
213.155.133.1762.115.35.123;0;1;0
130.117.0.121130.117.1.10;1;1;1
208.185.23.10205.214.65.138;0;1;0
64.124.85.222162.245.185.6;0;1;0
5.56.17.265.56.17.222;1;0;1
184.105.80.37184.105.65.30;1;0;0
5.56.17.265.56.17.226;0;1;0
62.115.121.9213.248.77.54;0;1;0
88.200.2.183178.172.81.97;1;1;1
5.254.88.25.254.88.202;1;0;0
64.125.30.139128.177.15.225;1;1;1
4.30.26.4267.47.92.4;1;1;1
62.115.114.22862.115.117.193;1;0;0
62.115.142.14062.115.138.173;1;1;1
129.250.3.6983.231.187.154;1;0;1
80.77.0.182115.160.187.110;1;0;0
74.40.3.21374.40.3.38;1;0;0
98.158.85.3798.158.85.50;1;1;1
62.115.139.4562.115.162.243;0;0;1
12.130.0.19812.130.14.132;1;1;1
130.117.14.6263.218.250.165;1;1;1
93.191.173.1622.21.175.204;0;0;1
64.27.83.16064.27.83.23;1;0;0
212.151.190.1217.16.44.45;1;1;1
85.111.26.19685.111.26.205;0;1;0
130.117.50.42154.54.39.65;0;1;1
184.105.64.14172.52.92.86;1;0;0
154.54.2.98154.24.42.70;1;0;0
166.49.199.105166.49.169.242;1;0;1
212.85.148.18292.245.128.18;1;1;1
213.248.93.185217.239.50.238;1;1;1
154.54.28.50154.54.31.230;0;0;1
184.105.65.57213.172.178.194;0;0;1
154.54.47.214204.68.252.98;0;1;0
217.29.66.125184.105.80.14;1;1;1
199.230.0.1205.174.0.3;0;1;1
149.14.69.226109.75.208.73;1;1;1
217.79.95.67217.79.83.203;1;1;1
81.16.148.1862.218.2.246;1;1;1
1.208.167.621.213.13.170;1;1;1
129.250.207.2240.128.10.132;1;1;1
62.115.134.10362.115.166.147;0;1;0
108.170.236.120108.170.237.243;0;1;1
130.117.1.162149.11.122.26;1;0;0
84.116.138.1484.116.217.238;1;1;1
154.54.58.186130.117.51.158;0;1;1
129.250.3.142129.250.3.167;1;0;0
63.218.94.563.218.94.6;1;0;1
184.105.253.22266.170.26.30;1;1;1
62.149.55.15762.149.51.2;1;1;1
62.115.121.11962.115.134.107;0;0;1
62.115.135.7062.115.122.159;1;1;0
62.115.121.11962.115.134.103;0;1;0
80.255.14.81212.223.156.1;1;1;1
112.174.88.69121.189.2.170;0;0;1
195.66.226.116173.231.129.65;1;1;1
83.167.55.19083.167.32.70;1;1;1
184.105.213.173216.66.24.70;0;1;1
212.64.163.85212.64.160.15;1;1;1
62.115.8.203203.208.171.117;1;1;1
195.2.21.14195.2.27.118;1;1;1
83.238.248.17587.204.224.108;1;0;1
213.252.183.14213.252.138.54;1;1;1
195.66.224.7664.125.30.52;1;1;1
77.109.135.19877.245.26.65;1;1;1
62.214.38.11562.214.34.225;1;1;0
62.141.47.158185.15.245.163;1;0;0
166.49.237.206166.49.211.241;1;0;0
213.155.135.179213.248.74.47;1;1;0
62.241.0.19362.241.0.139;0;0;1
217.24.236.33212.18.205.109;1;1;1
62.115.142.21962.115.61.247;1;0;0
154.54.40.106154.54.47.166;1;0;0
184.105.81.7764.71.184.46;0;1;0
202.232.1.6958.138.98.37;1;1;1
77.245.26.2177.245.26.58;0;1;0
154.54.5.89154.54.30.242;1;0;0
12.122.155.20912.118.153.90;1;1;1
213.248.73.178217.149.151.156;1;1;1
62.115.156.17395.131.96.178;1;1;1
90.147.80.21090.147.80.9;1;1;1
62.253.174.9080.0.1.250;1;0;0
166.49.192.110138.225.0.13;1;1;1
80.91.253.25162.115.40.34;0;1;0
94.140.38.9217.16.192.126;1;0;0
213.248.77.5483.88.19.119;1;1;1
138.187.130.80138.187.129.62;1;1;1
14.143.173.150103.248.82.18;1;1;1
184.105.80.10184.105.64.113;1;1;0
213.248.86.245194.6.192.220;1;1;1
62.78.104.8462.78.107.242;1;1;1
62.196.147.21062.196.147.212;1;1;1
144.121.35.116104.207.214.34;1;0;0
62.115.135.7062.115.134.93;1;1;1
84.16.59.10188.112.66.173;1;1;1
217.114.72.14188.94.26.36;1;1;1
188.254.2.127213.59.214.154;1;0;0
49.255.220.10114.31.206.35;1;0;0
62.115.137.167213.248.77.54;1;0;0
74.6.64.14874.6.64.145;0;0;1
193.242.168.226185.73.89.26;1;1;1
213.200.115.16146.33.85.114;1;0;0
185.66.149.18185.66.148.244;1;1;0
213.230.56.1213.230.56.5;1;1;1
4.69.161.130212.162.17.78;1;1;1
203.118.6.86203.118.6.101;0;0;1
77.67.123.17482.209.170.129;1;1;1
62.115.143.2762.115.155.45;1;1;1
185.107.116.346.166.189.105;1;1;0
213.155.136.2062.115.140.195;0;1;0
154.54.45.11838.104.154.22;0;0;1
77.243.32.201212.98.127.82;1;1;1
18.0.162.618.4.7.65;0;1;1
151.6.4.204151.7.40.198;0;0;1
78.153.193.33185.2.64.19;1;0;0
154.54.39.26149.6.3.226;0;1;0
212.68.192.2212.166.0.129;1;1;1
94.124.182.169109.239.133.62;1;0;0
154.54.2.197154.54.83.170;0;1;0
212.114.225.78212.11.233.34;1;1;1
184.105.80.20249.255.255.14;0;0;1
130.117.242.9081.209.197.4;1;1;1
184.104.192.226216.66.87.139;1;1;1
90.147.80.210217.29.66.19;1;1;1
90.147.80.210217.29.66.18;1;1;1
217.29.67.5677.109.128.254;1;1;1
166.49.211.239109.159.255.106;0;1;0
90.147.80.210217.29.66.11;1;1;1
90.147.80.210217.29.66.10;1;1;1
90.147.80.210217.29.66.13;1;1;1
90.147.80.210217.29.66.12;1;1;1
90.147.80.210217.29.66.17;1;1;1
90.147.80.210217.29.66.16;1;1;1
193.239.193.2178.20.68.0;1;1;1
12.123.152.10912.91.103.14;1;0;1
130.117.49.42154.25.12.9;1;1;1
154.54.44.169154.54.31.89;1;1;1
213.152.18.203185.159.56.0;1;1;1
149.6.134.194146.185.54.2;1;1;1
217.19.148.19062.97.33.124;1;1;1
32.119.113.3432.112.144.2;0;0;1
154.54.57.69154.54.38.50;1;0;0
62.115.137.227195.12.255.26;0;1;1
154.54.37.42149.14.250.178;0;1;1
62.115.116.23385.112.122.206;0;1;1
195.12.254.265.159.57.70;1;1;1
69.28.172.20987.248.194.221;0;1;0
129.250.2.22192.80.17.94;1;1;1
62.115.138.10462.115.119.15;1;0;0
62.115.175.3212.7.161.200;0;1;0
154.54.56.78149.6.148.134;0;1;0
62.115.175.3212.7.161.204;1;0;1
154.54.56.78149.6.148.130;1;0;1
66.151.31.17872.5.206.4;0;1;1
210.184.124.186210.184.124.78;1;1;1
149.6.148.134168.209.100.127;0;0;1
77.243.32.193212.98.127.98;1;1;1
208.124.100.12216.66.74.214;0;1;0
212.37.63.77212.37.39.150;1;1;1
62.115.33.16964.6.87.223;1;0;0
89.221.41.131190.183.59.78;1;1;1
149.11.21.102185.12.176.29;0;1;0
62.115.33.16964.6.87.229;0;1;0
114.31.202.55114.31.192.37;1;0;0
130.94.195.23464.98.0.110;1;1;1
62.214.106.11482.119.186.150;1;1;0
216.115.104.124216.115.105.27;1;0;0
166.49.208.187166.49.164.39;0;0;1
184.105.80.14184.105.81.222;1;0;0
37.221.171.8193.115.87.30;1;0;1
87.204.225.16381.210.6.226;1;1;1
62.115.133.22662.115.137.165;1;1;1
185.244.124.10185.244.124.30;1;1;1
185.4.164.13149.126.108.240;1;1;1
12.122.2.5012.122.163.149;1;1;1
62.115.133.22662.115.137.169;1;0;0
62.140.239.119193.187.79.2;0;1;1
77.109.134.50185.25.194.110;1;1;1
154.25.9.118149.6.182.18;0;1;1
81.18.163.20281.18.165.195;1;1;1
81.17.112.20881.17.113.42;1;1;1
62.115.138.173213.155.130.101;1;0;0
90.147.80.210217.29.66.213;1;1;1
180.87.12.2116.0.93.168;1;1;1
90.147.80.210217.29.66.216;1;1;1
80.231.130.47195.219.100.138;1;1;1
90.147.80.210217.29.66.215;1;1;1
130.117.50.42149.6.114.18;0;1;1
90.147.80.210217.29.66.218;1;1;1
90.147.80.210217.29.66.219;1;0;0
184.187.207.23368.1.0.85;0;0;1
169.45.18.23350.97.17.47;1;0;0
184.187.207.23368.1.0.89;0;1;0
130.117.1.41130.117.15.6;1;1;1
103.246.248.74103.246.248.26;0;1;1
112.174.85.42203.234.255.82;1;0;0
209.249.149.118174.127.149.136;1;1;1
80.81.193.154185.107.116.3;1;1;0
149.6.170.6277.74.239.36;1;1;1
178.238.96.12162.212.131.238;0;1;1
4.34.185.46192.91.75.44;1;1;1
154.54.0.19038.122.158.34;0;0;1
213.61.161.130212.64.228.231;1;0;0
84.116.136.7084.116.131.154;1;1;1
203.109.130.34203.98.42.17;1;1;0
213.248.84.10193.108.5.7;1;1;1
166.49.208.187166.49.208.78;1;1;1
62.40.98.36195.66.225.56;1;1;1
77.244.101.122212.43.68.59;1;1;1
31.31.38.149178.162.223.139;0;0;1
195.0.244.94195.0.244.31;0;0;1
154.54.39.6149.6.142.34;1;1;1
130.117.0.62154.54.59.181;1;1;1
62.115.141.19380.239.194.166;0;0;1
184.105.81.30184.105.81.33;1;1;1
114.31.206.49114.31.206.35;0;1;0
103.1.76.136202.174.96.74;1;0;0
217.29.66.68212.74.73.137;1;1;0
185.205.208.166212.39.69.165;1;0;0
46.30.210.1746.30.210.39;1;1;1
185.205.208.166212.39.69.161;0;0;1
195.66.224.7694.31.32.210;1;1;1
62.115.119.10962.115.35.123;0;1;0
188.170.164.3785.26.168.246;1;1;1
12.122.134.9412.122.28.41;1;1;0
62.115.120.11362.115.145.139;0;1;1
158.255.112.169185.151.188.15;1;1;1
97.65.222.1797.65.222.34;1;1;1
151.14.8.150151.11.197.92;1;0;0
217.29.66.11687.245.233.90;1;1;1
84.16.185.122178.251.92.149;1;1;1
149.6.114.15480.74.64.252;1;1;1
62.254.84.1462.252.188.118;0;1;1
62.115.133.7862.115.122.225;1;0;0
151.6.7.3151.6.32.93;0;1;0
149.14.250.13878.110.160.65;1;0;0
154.54.56.230154.25.8.22;1;1;1
12.122.2.13412.122.28.30;1;1;1
62.115.134.13962.115.147.75;1;1;1
130.117.50.74149.6.11.186;0;1;1
78.153.231.12337.110.198.122;1;1;1
138.187.129.13193.247.168.254;1;1;1
154.24.53.18154.24.20.154;1;0;0
154.24.53.18154.24.20.150;0;1;1
195.94.226.10691.135.147.50;0;0;1
85.24.151.8585.24.152.5;0;0;1
5.56.19.21088.86.98.170;0;1;0
94.102.241.6194.102.241.214;1;0;1
88.81.244.3088.81.236.219;0;0;1
130.117.15.693.186.132.225;1;0;0
217.70.176.110217.70.176.18;1;1;1
212.71.112.131212.71.100.141;1;1;1
69.25.59.13063.251.63.66;0;1;1
157.238.137.250209.251.60.41;0;1;1
77.43.108.5091.209.194.30;1;1;1
94.31.42.5891.148.255.65;1;1;1
62.168.99.62195.168.117.214;1;1;1
217.29.66.68212.74.69.147;1;0;0
89.212.88.18289.212.47.46;1;0;0
185.78.48.12185.78.48.21;1;1;1
64.125.30.109208.185.63.117;1;1;1
154.54.36.253154.54.37.30;1;1;1
109.163.237.185.254.88.205;1;0;0
217.29.66.188149.13.146.10;1;1;1
65.61.152.171146.20.80.73;1;0;0
81.95.2.735.56.17.34;1;1;1
52.95.31.17452.95.31.132;1;0;0
213.248.78.66113.10.229.17;0;0;1
154.54.5.12238.142.230.226;1;0;0
74.40.3.38172.102.96.169;1;0;0
157.197.66.154210.118.76.23;1;1;1
80.156.163.6695.176.242.147;1;1;0
95.142.111.1984.244.188.242;1;1;1
193.201.28.20212.74.69.147;0;1;1
212.37.63.60212.37.63.11;1;1;1
217.29.66.1162.196.52.130;1;1;1
66.28.4.19766.28.4.182;1;1;1
80.81.192.18781.95.2.186;1;1;1
74.6.64.274.6.64.148;1;0;0
90.147.80.210151.139.94.3;1;0;0
72.52.1.13723.57.99.251;1;1;1
32.114.218.22203.163.68.100;1;1;1
90.147.80.210151.139.94.6;0;1;1
32.119.110.14932.119.110.161;1;1;1
154.54.12.22144.232.22.138;1;1;1
90.147.80.210217.29.66.149;1;1;1
129.250.4.16381.93.217.2;1;1;1
129.250.2.26129.250.2.18;1;1;1
217.29.66.68212.74.67.140;0;0;1
149.6.70.162178.19.179.14;1;1;1
62.115.151.97213.59.212.217;0;1;0
129.250.3.21061.200.91.186;1;1;1
84.244.189.3484.244.189.69;0;1;0
62.115.138.23662.115.136.37;0;1;0
130.117.49.42154.25.10.150;1;0;0
62.115.138.23662.115.136.35;1;0;0
154.54.56.17130.117.0.70;1;1;1
67.217.171.21067.217.171.70;0;1;1
154.54.6.12138.104.123.194;1;1;1
154.25.5.118149.6.141.174;0;0;1
107.162.31.6264.4.243.64;1;1;0
62.149.191.5162.149.185.12;0;0;1
185.70.202.130185.70.202.149;1;1;1
74.6.122.2574.6.64.2;1;0;0
184.105.222.21216.66.74.214;0;0;1
154.24.55.106154.24.63.194;1;0;0
184.105.65.5791.198.97.239;0;1;0
130.117.3.170149.6.30.98;1;0;0
154.54.58.174154.54.37.42;0;1;1
154.54.58.174154.54.39.134;0;1;0
5.53.4.102213.140.51.57;1;0;0
77.220.65.5177.220.86.78;1;1;1
203.78.181.145175.41.61.169;0;0;1
5.53.4.102213.140.51.59;1;0;0
130.117.136.50185.7.148.74;1;1;1
88.151.68.10288.151.68.35;1;1;1
80.80.225.13480.80.225.162;1;1;1
195.248.70.3446.249.203.66;0;1;0
64.125.30.5464.125.30.173;1;1;1
93.57.68.17481.208.111.134;1;0;1
213.200.119.6213.242.117.82;1;1;1
62.175.143.8689.140.131.70;1;1;1
154.54.41.58154.24.8.230;0;0;1
149.14.145.178185.17.175.236;1;1;1
124.108.116.142124.108.117.16;0;0;1
149.6.135.82212.71.1.229;1;1;0
62.101.32.7062.101.35.22;1;0;1
69.30.209.209192.187.107.49;1;0;0
203.84.209.87106.10.128.3;1;1;1
84.116.195.22212.203.0.94;1;1;1
184.105.81.77184.105.64.90;1;1;0
85.235.192.225.200.46.140;0;1;1
149.6.1.214185.62.36.8;1;0;0
80.239.135.5280.239.128.118;1;1;1
217.29.66.8685.94.206.219;1;1;1
85.236.32.2885.236.32.146;0;1;1
87.245.233.9087.245.253.77;1;1;1
83.88.2.16787.54.34.10;1;1;1
130.117.50.6149.29.3.110;0;1;1
80.81.192.24379.104.229.47;1;1;0
80.81.192.24379.104.229.45;0;0;1
103.200.13.106203.26.197.150;1;1;1
154.54.38.54149.14.220.18;1;1;1
90.147.80.205217.29.66.40;1;1;0
49.255.255.11175.45.72.31;0;0;1
85.18.189.6637.186.219.202;1;1;1
46.255.176.255217.119.178.97;1;1;1
80.120.138.86194.126.248.65;1;0;0
154.54.37.30149.14.69.178;0;1;0
64.125.28.21464.125.31.17;1;1;1
217.29.66.4085.20.208.98;1;0;0
148.62.41.103148.62.41.125;0;0;1
88.86.96.21088.86.96.41;0;1;0
64.125.31.23564.124.12.54;1;1;1
62.115.139.51213.248.89.122;0;0;1
94.125.60.65109.202.116.22;1;1;1
114.31.192.8349.255.43.190;1;1;1
154.54.41.19438.142.230.226;1;1;1
85.220.169.153213.172.97.58;0;1;0
134.222.48.202134.222.48.208;1;1;1
62.115.143.97213.248.89.122;1;0;1
62.115.133.226213.155.134.13;1;1;1
154.54.0.221154.54.29.118;0;1;0
160.72.248.27104.207.214.34;0;1;1
88.86.98.221178.23.233.237;0;1;1
31.22.82.91185.244.124.10;1;1;1
90.147.80.210193.201.28.59;1;1;1
212.161.179.199195.141.235.70;1;1;1
217.29.66.68212.203.118.41;1;0;1
93.159.250.4146.183.100.91;1;1;1
80.239.130.14695.142.97.2;1;1;1
217.56.127.265.56.12.2;1;1;1
98.138.51.098.138.97.152;1;0;0
83.167.254.17785.118.130.131;0;1;0
66.196.65.21166.196.65.222;0;1;1
77.238.190.277.238.190.102;0;1;0
89.228.5.21789.228.5.138;0;0;1
130.117.50.133154.54.39.78;1;0;0
84.116.134.23084.116.138.14;1;1;1
93.191.173.15495.100.253.220;0;0;1
134.222.48.210134.222.153.15;1;1;1
154.54.59.186154.54.59.97;1;0;0
154.54.40.110154.54.30.66;0;1;1
154.54.60.242149.6.98.90;1;0;0
64.125.29.12664.125.22.9;1;0;1
217.24.235.18646.226.81.3;1;1;1
130.117.49.153130.117.0.166;1;1;1
193.63.108.90193.63.109.182;1;1;1
93.117.237.18993.117.237.188;1;1;1
213.155.135.8580.239.192.46;0;1;1
80.91.253.17180.239.193.202;1;0;0
31.44.16.18531.44.16.201;1;1;1
87.245.233.5787.245.249.83;1;1;1
154.54.89.101154.54.31.78;1;0;0
130.117.2.241149.6.128.142;1;1;1
154.24.19.133154.24.15.2;0;1;1
195.120.112.91185.232.237.1;1;1;1
147.92.88.230208.82.103.197;0;1;1
154.54.11.9894.142.98.41;1;1;0
130.244.83.24384.19.142.1;1;0;1
144.208.211.101194.177.149.85;1;1;1
212.74.70.3080.169.110.186;1;0;1
149.6.144.226195.8.21.74;1;1;0
216.66.84.2781.0.192.30;0;1;1
81.183.3.16181.183.2.192;1;0;0
154.54.25.15038.104.210.82;1;1;1
80.1.241.245213.48.77.10;1;1;1
154.54.44.137154.54.43.150;1;0;0
184.105.213.238199.119.120.46;1;0;1
62.115.139.3213.248.89.122;0;1;0
154.24.17.21838.88.238.62;1;1;0
185.13.7.24291.229.76.56;0;1;1
23.57.99.24572.52.1.221;1;0;1
12.122.135.17412.122.113.45;0;0;1
83.167.55.14883.167.55.83;1;1;1
85.111.69.5885.111.26.205;0;0;1
154.24.53.8638.140.170.226;0;0;1
80.246.207.241217.21.244.105;0;0;1
124.19.61.1220.101.73.6;1;1;0
212.74.75.13162.97.73.2;0;0;1
154.54.59.2154.25.12.74;1;1;1
62.115.162.10187.236.154.67;0;0;1
162.61.230.51204.110.167.2;1;0;0
154.54.41.66154.54.5.238;0;1;1
216.66.93.54185.32.56.45;1;0;0
77.67.65.186212.172.205.2;1;1;1
62.117.100.15382.138.46.153;1;0;0
69.12.69.1162.245.185.6;1;0;1
85.135.32.253193.165.147.171;1;1;1
151.6.5.231151.6.92.11;1;0;0
64.125.29.2464.125.29.85;1;1;1
154.24.63.19038.122.209.98;0;1;1
62.40.98.18680.249.210.175;1;1;1
212.119.27.21484.21.62.17;1;1;1
83.238.248.5387.204.226.101;0;0;1
81.20.67.25446.244.0.198;1;0;0
12.122.28.13412.122.145.85;1;1;1
5.56.20.8288.86.98.223;1;0;1
196.26.0.65168.209.0.21;1;1;1
5.56.20.8288.86.98.227;0;1;0
154.25.2.62149.6.68.218;1;0;0
149.6.148.130168.209.100.16;1;0;1
154.54.38.106149.14.250.138;1;0;0
212.161.249.6193.192.225.202;1;1;1
193.242.168.77185.73.89.78;1;1;1
64.125.29.12664.125.30.59;0;1;1
83.167.55.148213.152.18.203;1;1;1
154.54.60.113130.117.0.62;1;1;1
154.54.41.66154.54.25.18;1;0;0
64.125.30.24764.125.29.121;1;1;1
80.156.163.6695.176.242.195;0;0;1
31.31.34.2831.31.38.117;1;0;1
216.191.65.133199.212.164.174;1;1;1
216.129.84.13067.210.213.30;1;1;1
66.209.64.10566.209.72.26;1;0;1
151.6.4.145151.6.1.13;1;0;0
216.66.87.17893.191.9.154;1;0;1
115.160.187.5459.152.232.70;0;1;1
154.54.56.129154.54.57.106;0;0;1
213.200.119.646.33.91.10;1;1;1
77.243.32.19377.243.32.239;1;1;1
193.201.28.20212.74.86.70;1;1;1
213.29.166.98195.39.49.134;1;1;1
62.115.114.16562.115.144.75;1;0;1
62.115.123.17962.115.123.163;0;0;1
46.59.113.23846.59.112.122;1;0;1
176.52.252.3362.53.28.168;0;1;1
77.232.218.3384.239.0.14;1;1;1
88.52.161.98217.59.24.162;1;1;1
67.217.171.21067.217.171.58;1;0;0
213.248.89.122157.25.3.246;1;1;0
213.248.89.122157.25.3.242;0;0;1
178.124.199.1393.85.253.78;0;1;0
62.40.98.8862.40.98.180;1;1;1
62.40.98.8862.40.98.183;1;1;1
133.130.12.34133.130.13.18;0;1;1
134.130.9.166137.226.39.186;1;1;0
207.38.15.162206.82.200.120;1;0;0
154.54.38.110149.6.185.98;0;1;0
62.115.138.23662.115.137.159;1;0;0
208.184.110.86216.52.255.96;1;1;0
149.6.104.2213.246.32.57;1;0;0
212.18.195.25487.128.233.150;1;1;1
82.209.170.12983.233.79.146;1;1;1
130.117.14.154213.200.121.94;1;1;1
120.88.53.2260.37.54.169;1;0;1
130.117.14.154213.200.121.90;1;1;1
50.56.6.255184.106.126.129;0;0;1
92.214.66.134212.102.235.101;1;1;1
62.115.139.253213.248.99.74;1;1;0
12.122.2.19412.122.146.85;1;1;1
154.54.3.1038.88.194.98;1;1;1
38.104.85.130203.78.181.145;1;1;1
157.97.168.577.72.151.125;0;1;0
154.54.59.186154.54.59.178;1;1;1
217.29.66.68212.74.73.14;0;1;1
61.111.1.11861.111.8.50;0;0;1
81.228.127.20382.115.128.140;1;1;1
81.95.15.26185.115.175.161;1;1;1
91.196.184.795.44.232.88;1;0;0
71.44.1.21471.44.3.75;1;1;1
149.6.68.21985.187.63.3;0;0;1
109.105.102.58185.141.124.140;1;1;1
154.54.57.166149.6.135.66;1;1;1
184.105.223.161208.124.100.170;0;0;1
154.25.1.210154.25.1.222;0;1;1
66.170.26.3066.170.7.74;1;1;1
84.116.134.2184.116.202.106;1;1;1
207.34.95.92216.194.67.117;1;1;1
84.116.217.23895.77.112.30;1;0;0
46.31.104.8946.31.105.228;1;0;0
31.186.233.1864.95.190.18;1;1;1
213.155.136.16762.115.140.185;0;0;1
202.174.96.46202.174.96.74;0;0;1
212.74.65.49212.74.70.83;1;0;0
83.167.55.16383.167.56.221;1;0;0
90.147.80.146193.42.140.4;1;1;1
90.147.80.210217.29.66.38;1;1;1
90.147.80.210217.29.66.37;1;1;1
62.115.136.21962.115.174.25;0;1;1
90.147.80.210217.29.66.31;1;1;1
12.122.2.18912.123.152.113;1;1;1
62.115.134.10362.115.165.187;0;1;0
213.200.117.24146.33.66.226;0;0;1
206.81.81.39205.220.212.35;1;1;0
206.51.207.65206.51.204.89;0;1;1
154.54.56.190149.14.208.186;1;0;1
62.115.112.1162.115.35.123;1;0;1
200.143.254.130200.19.74.82;1;1;1
93.186.132.24593.186.132.151;0;1;0
130.117.14.154141.136.110.202;1;1;1
130.117.50.58130.117.2.34;1;0;0
192.33.92.1192.33.92.169;1;1;1
166.49.208.207166.49.168.193;1;0;1
62.149.50.15062.149.55.198;1;1;1
145.254.2.178188.111.129.35;0;0;1
212.162.47.178213.182.142.154;1;1;1
216.66.93.5493.85.80.125;1;0;0
213.46.171.17491.135.64.2;1;1;1
49.255.255.11114.31.192.83;0;1;0
216.150.143.19216.150.143.17;1;0;0
129.250.6.20783.231.214.18;1;1;1
77.136.10.25393.20.74.82;1;1;1
195.2.19.97195.2.10.122;1;1;1
64.125.26.2564.124.196.226;1;1;1
46.37.10.24646.235.143.205;0;1;1
2.236.214.3993.55.117.210;1;1;1
212.3.232.23080.91.151.146;1;1;1
154.54.57.154130.117.51.158;1;1;1
193.201.28.20212.74.68.77;1;0;1
87.245.228.222188.93.17.127;1;1;1
1.208.148.1061.208.167.62;1;0;0
184.105.223.178184.105.223.193;1;1;1
195.219.156.130195.219.148.82;0;1;1
4.68.63.23067.16.164.165;1;0;1
154.54.24.222154.54.28.110;0;1;1
4.69.143.138213.242.65.206;1;0;0
217.29.66.68212.74.66.84;1;0;1
203.208.153.246203.208.131.162;0;1;1
64.62.199.234184.105.80.202;1;0;0
62.115.116.162213.155.129.189;1;1;0
46.21.96.129193.108.196.89;1;1;1
166.49.208.187166.49.164.11;0;0;1
166.49.208.187166.49.164.13;0;1;0
130.117.0.2149.14.159.114;1;0;0
62.115.134.22562.115.61.189;0;1;0
165.87.128.18232.119.110.149;1;1;1
84.116.135.684.116.221.77;1;1;1
213.246.246.214217.111.146.114;1;1;1
62.115.123.1262.115.137.165;0;1;0
90.147.80.210217.29.66.56;1;1;1
213.248.91.1105.254.78.150;1;0;1
